Primary_ID	ChEBI Name
CHEBI:87662	N'-[(4-oxo-4H-chromen-3-yl)methylene]nicotinohydrazide
CHEBI:87663	pararosaniline
CHEBI:87664	pararosaniline(1+)
CHEBI:87666	rosanilin free base
CHEBI:87667	rosanilin(1+)
CHEBI:87668	magenta II
CHEBI:87669	magenta II free base
CHEBI:87670	magenta II(1+)
CHEBI:87671	new fuchsin
CHEBI:87672	new fuchsin free base
CHEBI:87673	2-O-(alpha-D-mannopyranosyl)-1-phosphatidyl-1D-myo-inositol(1-)
CHEBI:87674	new fuchsin(1+)
CHEBI:87675	methylene green
CHEBI:87676	(-)-car-4-ene
CHEBI:87677	(25R)-3beta-hydroxycholest-5-en-7-one-26-al
CHEBI:87678	(25R)-3beta-hydroxycholest-5-en-7-one-26-oate
CHEBI:87679	3-[(2-hydroxyethyl)thio]-1-propanol
CHEBI:87680	3,7-bis(dimethylamino)-4-nitrophenothiazin-5-ium
CHEBI:87682	(2E)-hex-2-en-1-yl propanoate
CHEBI:87683	isobutyl butyrate
CHEBI:87684	pentyl butyrate
CHEBI:87685	ethyl 3-hydroxybutyrate
CHEBI:87686	ethyl 4-tert-butylbenzoate
CHEBI:87687	(3S)-3-hydroxyoleoyl-CoA(4-)
CHEBI:87688	ethyl 2-heptenoate
CHEBI:87689	trans-4-tert-butylcyclohexanecarboxylic acid
CHEBI:87690	N-(2,6-dimethylphenyl)-2-{4-[2-hydroxy-3-(2-methoxyphenoxy)propyl]piperazin-1-yl}acetamide
CHEBI:87691	tetradecanoate ester
CHEBI:87692	mesylmethyl(benzyl)sulfone
CHEBI:87693	(S)-ranolazine
CHEBI:87694	alpha-Neup5Ac-(2->3)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->6)-[alpha-Neup5Ac-(2->3)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->2)]-alpha-D-Manp-(1->6)-[beta-D-GlcpNAc-(1->4)]-{alpha-Neup5Ac-(2->3)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->2)-[alpha-Neup5Ac-(2->3)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->4)]-alpha-D-Manp-(1->3)}-beta-D-Manp-(1->4)-beta-D-GlcpNAc-(1->4)-beta-D-GlcpNAc
CHEBI:87695	3-oxooleoyl-CoA(4-)
CHEBI:87696	(R)-ranolazine
CHEBI:87698	(7Z)-hexadecenoyl-CoA(4-)
CHEBI:87699	alpha-Neup5Ac-(2->6)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->2)-alpha-D-Manp-(1->6)-[beta-D-GlcpNAc-(1->4)]-[alpha-Neup5Ac-(2->6)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->2)-alpha-D-Manp-(1->3)]-beta-D-Manp-(1->4)-beta-D-GlcpNAc-(1->4)-beta-D-GlcpNAc
CHEBI:87700	(24E)-3alpha,7alpha-dihydroxy-5beta-cholest-24-en-26-oyl-CoA(4-)
CHEBI:87701	(2E,5Z)-tetradecadienoyl-CoA(4-)
CHEBI:87702	(24R,25R)-3alpha,7alpha,24-trihydroxy-5beta-cholestan-26-oyl-CoA(4-)
CHEBI:87703	dihydroxy mycolic acid
CHEBI:87704	3alpha,7alpha-dihydroxy-24-oxo-5beta-cholestan-26-oyl-CoA(4-)
CHEBI:87705	(3S,5Z)-3-hydroxytetradec-5-enoyl-CoA(4-)
CHEBI:87706	dihydroxy mycolate
CHEBI:87707	(5Z)-3-oxotetradecenoyl-CoA(4-)
CHEBI:87708	(S)-prasugrel hydrochloride
CHEBI:87709	methoxy mycolate
CHEBI:87710	(3E)-tetradecenoyl-CoA(4-)
CHEBI:87711	keto mycolate
CHEBI:87712	(2E,4E)-tetradecadienoyl-CoA(4-)
CHEBI:87713	(2R,3R)-2,3-di(propan-2-yl)oxirane
CHEBI:87714	(R)-prasugrel hydrochloride
CHEBI:87716	(-)-dihydroedulan II
CHEBI:87717	(2E,7Z)-hexadecadienoyl-CoA(4-)
CHEBI:87718	(3S,7Z)-3-hydroxyhexadecenoyl-CoA(4-)
CHEBI:87719	(7Z)-3-oxohexadecenoyl-CoA(4-)
CHEBI:87720	6-oxo-1,6-dihydrodibenzo[cd,g]indazole-3-sulfonic acid
CHEBI:87721	(2E)-hexenoic acid
CHEBI:87722	(2E)-hexenoate
CHEBI:87723	5-[2-cyclopropyl-1-(2-fluorophenyl)-2-oxoethyl]-4,5,6,7-tetrahydrothieno[3,2-c]pyridin-2-yl acetate
CHEBI:87724	(S)-prasugrel
CHEBI:87725	(R)-prasugrel
CHEBI:87726	(S)-prasugrel(1+)
CHEBI:87727	(R)-prasugrel(1+)
CHEBI:87728	isolithocholate
CHEBI:87730	3beta,7alpha-dihydroxy-5beta-cholan-24-oate
CHEBI:87731	7alpha-hydroxy-3-oxo-5beta-cholan-24-oate
CHEBI:87732	4-hydroxy-3-(3-oxo-1-phenylbutyl)-1-benzopyran-2-one
CHEBI:87733	3beta,12alpha-dihydroxy-5beta-cholan-24-oate
CHEBI:87734	12alpha-hydroxy-3-oxo-5beta-cholan-24-oate
CHEBI:87735	3beta,7alpha,12alpha-trihydroxy-5beta-cholan-24-oate
CHEBI:87736	7alpha,12alpha-dihydroxy-3-oxo-5beta-cholan-24-oate
CHEBI:87739	(R)-warfarin sodium
CHEBI:87740	(S)-warfarin sodium
CHEBI:87741	(R)-warfarin potassium
CHEBI:87742	(S)-warfarin potassium
CHEBI:87743	(R)-warfarin(1-)
CHEBI:87744	(S)-warfarin(1-)
CHEBI:87745	alpha-Neup5Ac-(2->6)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->6)-[alpha-Neup5Ac-(2->6)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->2)]-alpha-D-Manp-(1->6)-[beta-D-GlcpNAc-(1->4)]-[alpha-Neup5Ac-(2->6)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->2)-alpha-D-Manp-(1->3)]-beta-D-Manp-(1->4)-beta-D-GlcpNAc-(1->4)-beta-D-GlcpNAc
CHEBI:87746	prenyl-FMN(2-)
CHEBI:87747	7alpha-hydroxy-3-oxochol-4-en-24-oate
CHEBI:87748	3-oxochola-4,6-dien-24-oate
CHEBI:87749	prenyl-FMN
CHEBI:87750	alpha-L-Fucp-(1->2)-beta-D-Galp-(1->4)-[alpha-L-Fucp-(1->3)]-beta-D-GlcpNAc-(1->2)-alpha-D-Manp-(1->6)-{alpha-L-Fucp-(1->2)-beta-D-Galp-(1->4)-[alpha-L-Fucp-(1->3)]-beta-D-GlcpNAc-(1->2)-alpha-D-Manp-(1->3)}-beta-D-Manp-(1->4)-beta-D-GlcpNAc-(1->4)-[alpha-L-Fucp-(1->6)]-beta-D-GlcpNAc
CHEBI:87752	benzo[a]pyrene-7,8-dione
CHEBI:87753	D-gulonic acid
CHEBI:87754	2,4-dimethyl-3-pentanone
CHEBI:87757	N-carboxyglycine
CHEBI:87758	methyl nonadecanoate
CHEBI:87759	alpha-Neup5Ac-(2->3)-beta-D-Galp-(1->3)-beta-D-GlcpNAc-(1->6)-[alpha-Neup5Ac-(2->3)-beta-D-Galp-(1->3)-beta-D-GlcpNAc-(1->2)]-alpha-D-Manp-(1->6)-[alpha-Neup5Ac-(2->3)-beta-D-Galp-(1->3)-beta-D-GlcpNAc-(1->2)-alpha-D-Manp-(1->3)]-beta-D-Manp-(1->4)-beta-D-GlcpNAc-(1->4)-beta-D-GlcpNAc
CHEBI:87760	beta-D-Galp-(1->3)-beta-D-GlcpNAc-(1->2)-alpha-D-Manp-(1->3)-[beta-D-GlcpNAc-(1->4)]-[beta-D-Galp-(1->3)-beta-D-GlcpNAc-(1->2)-alpha-D-Manp-(1->6)]-beta-D-Manp-(1->4)-beta-D-GlcpNAc-(1->4)-beta-D-GlcpNAc
CHEBI:87761	alpha-Neup5Ac-(2->3)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->2)-alpha-D-Manp
CHEBI:87762	alpha-Neup5Ac-(2->3)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->6)-alpha-D-GalpNAc
CHEBI:87763	alpha-Neup5Ac-(2->6)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->2)-alpha-D-Manp-(1->3)-[alpha-Neup5Ac-(2->6)-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->2)-alpha-D-Manp-(1->6)]-beta-D-Manp-(1->4)-beta-D-GlcpNAc-(1->4)-[alpha-L-Fucp-(1->6)]-beta-D-GlcpNAc
CHEBI:87764	N-docosanoylglycine
CHEBI:87765	L-ribonic acid
CHEBI:87766	2-(D-glucosyloxy)benzoic acid
CHEBI:87767	N-tetracosanoylglycine
CHEBI:87768	N-hexacosanoylglycine
CHEBI:87769	lithocholyl-CoA
CHEBI:87770	D-threonolactone
CHEBI:87771	(2Z,4Z)-2-hydroxyhepta-2,4-dienedioic acid
CHEBI:87772	(4Z)-2-oxohept-4-enedioic acid
CHEBI:87773	(S)-4-hydroxy-2-oxoheptanedioic acid
CHEBI:87774	16alpha-hydroxydehydroepiandrosterone 3-sulfate
CHEBI:87775	(3S)-3-hydroxyicosanoyl-CoA
CHEBI:87776	isobutyl 2-phenylethyl 2,6-pyridinedicarboxylate
CHEBI:87777	(4E,6E)-3-hydroxydeca-4,6-dienoic acid
CHEBI:87778	(4E,6E)-3-hydroxydeca-4,6-dienoate
CHEBI:87779	(3S)-3-hydroxytetracosanoyl-CoA
CHEBI:87780	(3S)-3-hydroxydocosanoyl-CoA
CHEBI:87781	(3S)-3-hydroxyoleoyl-CoA
CHEBI:87783	(25R)-3beta-hydroxycholest-5-en-7-one-26-oic acid
CHEBI:87784	GR 65630
CHEBI:87785	beta-Gal-(1->3)-beta-GalNAc-(1->4)-[alpha-Neu5Ac-(2->8)-alpha-Neu5Ac-(2->3)]-beta-Gal-(1->4)-beta-Glc-(1<->1')-Cer(2-)
CHEBI:87787	alpha-Neu5Ac-(2->8)-alpha-Neu5Ac-(2->3)-beta-D-Gal-(1->3)-beta-D-GalNac-(1->4)-beta-D-Gal-(1->4)-beta-D-Glc-(1<->1')-Cer(2-)
CHEBI:87788	beta-GalNAc-(1->4)-[alpha-Neu5Ac-(2->8)-alpha-Neu5Ac-(2->8)-alpha-Neu5Ac-(2->3)]-beta-Gal-(1->4)-beta-Glc-(1->1')-Cer(3-)
CHEBI:87789	beta-Gal-(1->3)-beta-GalNAc-(1->4)-[alpha-Neu5Ac-(2->8)-alpha-Neu5Ac-(2->8)-alpha-Neu5Ac-(2->3)]-beta-Gal-(1->4)-beta-Glc-(1<->1')-Cer(3-)
CHEBI:87790	alpha-L-Fucp-(1->2)-beta-D-Galp6S-(1->3)-D-GlcpNAc
CHEBI:87791	alpha-Neu5Ac-(2->3)-beta-Gal-(1->3)-beta-GalNAc-(1->4)-[alpha-Neu5Ac-(2->8)-alpha-Neu5Ac-(2->8)-alpha-Neu5Ac-(2->3)]-beta-Gal-(1->4)-beta-Glc-(1<->1')-Cer(4-)
CHEBI:87792	alpha-Neu5Ac-(2->8)-alpha-Neu5Ac-(2->3)-beta-Gal-(1->3)-beta-GalNAc-(1->4)-[alpha-Neu5Ac-(2->8)-alpha-Neu5Ac-(2->8)-alpha-Neu5Ac-(2->3)]-beta-Gal-(1->4)-beta-Glc-(1<->1')-Cer(5-)
CHEBI:87793	(14Z,17Z,20Z,23Z,26Z)-dotriacontapentaenoyl-CoA(4-)
CHEBI:87794	(16Z,19Z,22Z,25Z,28Z)-tetratriacontapentaenoyl-CoA(4-)
CHEBI:87795	(18Z,21Z,24Z,27Z,30Z)-hexatriacontapentaenoyl-CoA(4-)
CHEBI:87796	(20Z,23Z,26Z,29Z,32Z)-octatriacontapentaenoyl-CoA(4-)
CHEBI:87797	alpha-L-Fucp-(1->2)-beta-D-Galp-(1->3)-beta-D-GlcpNAc6S
CHEBI:87798	disodium cytidine 5'-monophosphate
CHEBI:87799	alpha-L-Fucp-(1->2)-[alpha-D-Galp-(1->3)]-beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->6)-alpha-D-GalpNAc
CHEBI:87800	alpha-L-Fucp-(1->2)-beta-D-Galp-(1->3)-beta-D-GlcpNAc-(1->3)-[alpha-L-Fucp-(1->2)-beta-D-Galp-(1->3)-beta-D-GlcpNAc-(1->6)]-alpha-D-GalpNAc
CHEBI:87801	beta-D-GlcpNAc-(1->6)-[beta-D-GlcpNAc-(1->2)]-alpha-D-Manp-(1->6)-[beta-D-GlcpNAc-(1->4)]-{beta-D-GlcNAc-(1->4)-[beta-D-GlcpNAc-(1->2)]alpha-D-Manp-(1->3)}-beta-D-Manp-(1->4)-beta-D-GlcpNAc-(1->4)-[alpha-L-Fucp-(1->6)]-D-GlcpNAc
CHEBI:87802	alpha-Neu5Ac-(2->3)-beta-D-Gal-(1->3)-[alpha-Neu5Ac-(2->6)]-beta-D-GalNAc-(1->4)-[alpha-Neu5Ac-(2->8)-alpha-Neu5Ac-(2->8)-alpha-Neu5Ac-(2->3)]-beta-D-Gal-(1->4)-beta-D-Glc-(1<->1')-Cer(5-)
CHEBI:87803	3-(m-hydroxyphenyl)propanoyl-CoA(4-)
CHEBI:87804	3,3',5-trihydroxybibenzyl
CHEBI:87805	ethionamide S-oxide
CHEBI:87806	beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->6)-[beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->2)]-alpha-D-Manp-(1->6)-[beta-D-GlcpNAc-(1->4)]-{beta-D-Galp-(1->4)-beta-D-GlcNAc-(1->4)-[beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->2)]-alpha-D-Manp-(1->3)}-beta-D-Manp-(1->4)-beta-D-GlcpNAc-(1->4)-[alpha-L-Fucp-(1->6)]-D-GlcpNAc
CHEBI:87808	2-ethylhexyl sulfate(1-)
CHEBI:87809	2-ethylhexanal
CHEBI:87810	3-methylmalate(2-)
CHEBI:87811	beta-D-GalpNAc6S-(1->4)-D-GlcpNAc
CHEBI:87812	beta-D-Galp6P-(1->4)-beta-D-GlcpNAc
CHEBI:87813	alpha-D-Galp-(1->3)-beta-D-Galp-(1->3)-beta-D-GlcpNAc-(1->2)-alpha-D-Manp
CHEBI:87814	beta-D-GalpNAc-(1->4)-beta-D-GlcpNAc-alpha-D-(1->2)-Manp
CHEBI:87815	beta-D-GlcpNAc-(1->2)-alpha-D-Manp-(1->6)-[beta-D-GlcpNAc-(1->4)]-[beta-D-GlcpNAc-(1->2)-alpha-D-Manp-(1->3)]-beta-D-Manp-(1->4)-beta-D-GlcpNAc-(1->4)-[alpha-L-Fucp-(1->6)]-D-GlcpNAc
CHEBI:87816	beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->2)-alpha-D-Manp-(1->6)-[beta-D-GlcpNAc-(1->4)]-[beta-D-Galp-(1->4)-beta-D-GlcpNAc-(1->2)-alpha-D-Manp-(1->3)]-beta-D-Manp-(1->4)-beta-D-GlcpNAc-(1->4)-[alpha-L-Fucp-(1->6)]-D-GlcpNAc
CHEBI:87817	D-ribitol 1-phosphate(2-)
CHEBI:87818	sodium glycochenodeoxycholate
CHEBI:87819	sodium glycodeoxycholate
CHEBI:87820	17-phenyl-18,19,20-trinor-prostaglandin E2
CHEBI:87821	17-phenyl-18,19,20-trinor-prostaglandin D2
CHEBI:87822	1-methyl-N,N-bis(trimethylsilyl)-5-[(trimethylsilyl)oxy]imidazol-2-amine
CHEBI:87823	1-[(1Z)-octadec-1-enyl]-sn-glycero-3-phosphoethanolamine
CHEBI:87824	methionine sulfone zwitterion
CHEBI:87825	N-acetyl-L-methionine sulfone(1-)
CHEBI:87826	L-methionine sulfoximine zwitterion
CHEBI:87827	N-acetyl-L-methionine sulfoximine(1-)
CHEBI:87828	N(6)-glutaryl-L-lysine(1-) residue
CHEBI:87829	2''-O-glutaryl-ADP-D-ribose(3-)
CHEBI:87830	N(6)-succinyl-L-lysine(1-) residue
CHEBI:87831	N(6)-malonyl-L-lysine(1-) residue
CHEBI:87832	2''-O-succinyl-ADP-D-ribose(3-)
CHEBI:87833	2''-O-malonyl-ADP-D-ribose(3-)
CHEBI:87834	(S)-4-hydroxy-1-pyrroline-2-carboxylate
CHEBI:87835	framycetin(6+)
CHEBI:87836	2-O-[alpha-D-mannosyl-(1->2)-alpha-D-glucosyl]-D-glycerate
CHEBI:87837	ketocytochalasin
CHEBI:87838	iso-precytochalasin
CHEBI:87839	cytochalasin Z16
CHEBI:87840	cis-3-hydroxy-D-proline zwitterion
CHEBI:87841	4-pregnen-20,21-diol-3-one
CHEBI:87842	1,4-naphthoquinone-2-carboxylate
CHEBI:87844	2-phytyl-1,4-dihydroxynaphthalene
CHEBI:87846	3-hydroxy-O,5-dimethyl-L-tyrosine zwitterion
CHEBI:87847	O-[S-(2E-icosenoylpantetheine)-4'-phosphoryl]-L-serine(1-) residue
CHEBI:87848	O-(S-icosanoylpantetheine-4'-phosphoryl)-L-serine(1-) residue
CHEBI:87849	O-(S-3-oxodocosanoylpantetheine-4'-phosphoryl)-L-serine(1-) residue
CHEBI:87850	O-[S-(3R-hydroxydocosanoylpantetheine)-4'-phosphoryl]-L-serine(1-) residue
CHEBI:87851	O-[S-(2E-docosenoylpantetheine)-4'-phosphoryl]-L-serine(1-) residue
CHEBI:87852	O-[S-(3Z-docosenoylpantetheine)-4'-phosphoryl]-L-serine(1-) residue
CHEBI:87853	O-{[S-(5Z)-3-oxotetracosenoylpantetheine]-4'-phosphoryl}-L-serine(1-) residue
CHEBI:87854	O-{S-[(3R,5Z)-3-hydroxytetracosenoylpantetheine]-4'-phosphoryl}-L-serine(1-) residue
CHEBI:87855	O-[S-(2E,5Z-tetracosadienoylpantetheine)-4'-phosphoryl]-L-serine(1-) residue
CHEBI:87856	O-[S-(5Z-tetracosenoylpantetheine)-4'-phosphoryl]-L-serine(1-) residue
CHEBI:87857	O-{S-[(7Z)-3-oxohexacosenoylpantetheine]-4'-phosphoryl}-L-serine(1-) residue
CHEBI:87858	O-{S-[(3R,7Z)-3-hydroxyhexacosenoylpantetheine]-4'-phosphoryl}-L-serine(1-) residue
CHEBI:87859	O-[S-(2E,7Z-hexacosadienoylpantetheine)-4'-phosphoryl]-L-serine(1-) residue
CHEBI:87860	O-[S-(7Z-hexacosenoylpantetheine)-4'-phosphoryl]-L-serine(1-) residue
CHEBI:87861	O-{S-[(9Z)-3-oxooctacosenoylpantetheine]-4'-phosphoryl}-L-serine(1-) residue
CHEBI:87862	O-{S-[(3R,9Z)-3-hydroxyoctacosenoylpantetheine]-4'-phosphoryl}-L-serine(1-) residue
CHEBI:87863	O-[S-(2E,9Z-octacosadienoylpantetheine)-4'-phosphoryl]-L-serine(1-) residue
CHEBI:87864	O-[S-(9Z-octacosenoylpantetheine)-4'-phosphoryl]-L-serine(1-) residue
CHEBI:87865	O-{S-[(11Z)-3-oxotriacontenoylpantetheine]-4'-phosphoryl}-L-serine(1-) residue
CHEBI:87866	O-{S-[(3R,11Z)-3-hydroxytriacontenoylpantetheine]-4'-phosphoryl}-L-serine(1-) residue
CHEBI:87867	O-[S-(2E,11Z-triacontadienoylpantetheine)-4'-phosphoryl]-L-serine(1-) residue
CHEBI:87868	O-[S-(11Z-triacontenoylpantetheine)-4'-phosphoryl]-L-serine(1-) residue
CHEBI:87869	O-{S-[(13Z)-3-oxodotriacontenoylpantetheine]-4'-phosphoryl}-L-serine(1-) residue
CHEBI:87870	O-{S-[(3R,13Z)-3-hydroxydotriacontenoylpantetheine]-4'-phosphoryl}-L-serine(1-) residue
CHEBI:87871	O-[S-(2E,13Z-dotriacontadienoylpantetheine)-4'-phosphoryl]-L-serine(1-) residue
CHEBI:87872	O-[S-(13Z-dotriacontenoylpantetheine)-4'-phosphoryl]-L-serine(1-) residue
CHEBI:87873	O-{S-[(15Z)-3-oxotetratriacontenoylpantetheine]-4'-phosphoryl}-L-serine(1-) residue
CHEBI:87874	O-{S-[(3R,15Z)-3-hydroxytetratriacontenoylpantetheine]-4'-phosphoryl}-L-serine(1-) residue
CHEBI:87875	O-[S-(2E,15Z-tetratriacontadienoylpantetheine)-4'-phosphoryl]-L-serine(1-) residue
CHEBI:87876	O-[S-(3Z,15Z-tetratriacontadienoylpantetheine)-4'-phosphoryl]-L-serine(1-) residue
CHEBI:87877	O-[S-(15Z-tetratriacontenoylpantetheine)-4'-phosphoryl]-L-serine(1-) residue
CHEBI:87878	O-{S-[(5Z,17Z)-3-oxohexatriacontadienoylpantetheine]-4'-phosphoryl}-L-serine(1-) residue
CHEBI:87879	O-{S-[(3R,5Z,17Z)-3-hydroxyhexatriacontadienoylpantetheine]-4'-phosphoryl}-L-serine(1-) residue
CHEBI:87880	O-[S-(2E,5Z,17Z-hexatriacontatrienoylpantetheine)-4'-phosphoryl]-L-serine(1-) residue
CHEBI:87881	O-[S-(5Z,17Z-hexatriacontadienoylpantetheine)-4'-phosphoryl]-L-serine(1-) residue
CHEBI:87882	O-{S-[(7Z,19Z)-3-oxooctatriacontadienoylpantetheine]-4'-phosphoryl}-L-serine(1-) residue
CHEBI:87883	O-{S-[(3R,7Z,19Z)-3-hydroxyoctatriacontadienoylpantetheine]-4'-phosphoryl}-L-serine(1-) residue
CHEBI:87884	O-[S-(2E,7Z,19Z-octatriacontatrienoylpantetheine)-4'-phosphoryl]-L-serine(1-) residue
CHEBI:87885	O-[S-(7Z,19Z-octatriacontadienoylpantetheine)-4'-phosphoryl]-L-serine(1-) residue
CHEBI:87886	O-{S-[(9Z,21Z)-3-oxotetracontadienoylpantetheine]-4'-phosphoryl}-L-serine(1-) residue
CHEBI:87887	O-{S-[(3R,9Z,21Z)-3-hydroxytetracontadienoylpantetheine]-4'-phosphoryl}-L-serine(1-) residue
CHEBI:87888	O-[S-(2E,9Z,21Z-tetracontatrienoylpantetheine)-4'-phosphoryl]-L-serine(1-) residue
CHEBI:87889	O-[S-(9Z,21Z-tetracontadienoylpantetheine)-4'-phosphoryl]-L-serine(1-) residue
CHEBI:87890	O-{S-[(11Z,23Z)-3-oxodotetracontadienoylpantetheine]-4'-phosphoryl}-L-serine(1-) residue
CHEBI:87891	O-{S-[(3R,11Z,23Z)-3-hydroxydotetracontadienoylpantetheine]-4'-phosphoryl}-L-serine(1-) residue
CHEBI:87892	O-[S-(2E,11Z,23Z-dotetracontatrienoylpantetheine)-4'-phosphoryl]-L-serine(1-) residue
CHEBI:87893	O-[S-(11Z,23Z-dotetracontadienoylpantetheine)-4'-phosphoryl]-L-serine(1-) residue
CHEBI:87894	O-{S-[(13Z,25Z)-3-oxotetratetracontadienoylpantetheine]-4'-phosphoryl}-L-serine(1-) residue
CHEBI:87895	O-{S-[(3R,13Z,25Z)-3-hydroxytetratetracontadienoylpantetheine]-4'-phosphoryl}-L-serine(1-) residue
CHEBI:87896	O-[S-(2E,13Z,25Z-tetratetracontatrienoylpantetheine)-4'-phosphoryl]-L-serine(1-) residue
CHEBI:87898	O-[S-(13Z,25Z-tetratetracontadienoylpantetheine)-4'-phosphoryl]-L-serine(1-) residue
CHEBI:87899	O-{S-[(15Z,27Z)-3-oxohexatetracontadienoylpantetheine]-4'-phosphoryl}-L-serine(1-) residue
CHEBI:87900	O-{S-[(3R,15Z,27Z)-3-hydroxyhexatetracontadienoylpantetheine]-4'-phosphoryl}-L-serine(1-) residue
CHEBI:87901	arylmethylamine
CHEBI:87904	O-[S-(2E,15Z,27Z-hexatetracontatrienoylpantetheine)-4'-phosphoryl]-L-serine(1-) residue
CHEBI:87905	O-[S-(15Z,27Z-hexatetracontadienoylpantetheine)-4'-phosphoryl]-L-serine(1-) residue
CHEBI:87906	O-{S-[(17Z,29Z)-3-oxooctatetracontadienoylpantetheine]-4'-phosphoryl}-L-serine(1-) residue
CHEBI:87907	O-{S-[(3R,17Z,29Z)-3-hydroxyoctatetracontadienoylpantetheine]-4'-phosphoryl}-L-serine(1-) residue
CHEBI:87909	O-[S-(2E,17Z,29Z-octatetracontatrienoylpantetheine)-4'-phosphoryl]-L-serine(1-) residue
CHEBI:87910	arylmethylammonium
CHEBI:87911	O-[S-(17Z,29Z-octatetracontadienoylpantetheine)-4'-phosphoryl]-L-serine(1-) residue
CHEBI:87912	O-{S-[(19Z,31Z)-3-oxopentacontadienoylpantetheine]-4'-phosphoryl}-L-serine(1-) residue
CHEBI:87913	O-{S-[(3R,19Z,31Z)-3-hydroxypentacontadienoylpantetheine]-4'-phosphoryl}-L-serine(1-) residue
CHEBI:87914	O-[S-(2E,19Z,31Z-pentacontatrienoylpantetheine)-4'-phosphoryl]-L-serine(1-) residue
CHEBI:87915	O-[S-(19Z,31Z-pentacontadienoylpantetheine)-4'-phosphoryl]-L-serine(1-) residue
CHEBI:87916	O-{S-[(17Z)-3-oxohexatriacontenoylpantetheine]-4'-phosphoryl}-L-serine(1-) residue
CHEBI:87917	O-{S-[(3R,17Z)-3-hydroxyhexatriacontenoylpantetheine]-4'-phosphoryl}-L-serine(1-) residue
CHEBI:87918	O-[S-(2E,17Z-hexatriacontadienoylpantetheine)-4'-phosphoryl]-L-serine(1-) residue
CHEBI:87919	O-[S-(17Z-hexatriacontenoylpantetheine)-4'-phosphoryl]-L-serine(1-) residue
CHEBI:87920	O-{S-[(19Z)-3-oxooctatriacontenoylpantetheine]-4'-phosphoryl}-L-serine(1-) residue
CHEBI:87921	2R-2-[(1R)-1-hydroxy-16-{2-[10-(2-octadecylcyclopropyl)decyl]cyclopropyl}hexadecyl]hexacosanoate
CHEBI:87922	O-{S-[(3R,19Z)-3-hydroxyoctatriacontenoylpantetheine]-4'-phosphoryl}-L-serine(1-) residue
CHEBI:87923	O-[S-(2E,19Z-octatriacontadienoylpantetheine)-4'-phosphoryl]-L-serine(1-) residue
CHEBI:87924	O-[S-(3Z,19Z-octatriacontadienoylpantetheine)-4'-phosphoryl]-L-serine(1-) residue
CHEBI:87925	O-{S-[(5Z,21Z)-3-oxotetracontadienoylpantetheine]-4'-phosphoryl}-L-serine(1-) residue
CHEBI:87926	O-{S-[(3R,5Z,21Z)-3-hydroxytetracontadienoylpantetheine]-4'-phosphoryl}-L-serine(1-) residue
CHEBI:87927	O-[S-(2E,5Z,21Z-tetracontatrienoylpantetheine)-4'-phosphoryl]-L-serine(1-) residue
CHEBI:87928	O-[S-(5Z,21Z-tetracontadienoylpantetheine)-4'-phosphoryl]-L-serine(1-) residue
CHEBI:87929	O-{S-[(7Z,23Z)-3-oxodotetracontadienoylpantetheine]-4'-phosphoryl}-L-serine(1-) residue
CHEBI:87930	O-{S-[(3R,7Z,23Z)-3-hydroxydotetracontadienoylpantetheine]-4'-phosphoryl}-L-serine(1-) residue
CHEBI:87931	O-[S-(2E,7Z,23Z-dotetracontatrienoylpantetheine)-4'-phosphoryl]-L-serine(1-) residue
CHEBI:87932	O-[S-(7Z,23Z-dotetracontadienoylpantetheine)-4'-phosphoryl]-L-serine(1-) residue
CHEBI:87933	O-{S-[(9Z,25Z)-3-oxotetratetracontadienoylpantetheine]-4'-phosphoryl}-L-serine(1-) residue
CHEBI:87934	O-{S-[(3R,9Z,25Z)-3-hydroxytetratetracontadienoylpantetheine]-4'-phosphoryl}-L-serine(1-) residue
CHEBI:87935	O-[S-(2E,9Z,25Z-tetratetracontatrienoylpantetheine)-4'-phosphoryl]-L-serine(1-) residue
CHEBI:87936	O-[S-(9Z,25Z-tetratetracontadienoylpantetheine)-4'-phosphoryl]-L-serine(1-) residue
CHEBI:87937	O-{S-[(11Z,27Z)-3-oxohexatetracontadienoylpantetheine]-4'-phosphoryl}-L-serine(1-) residue
CHEBI:87938	O-{S-[(3R,11Z,27Z)-3-hydroxyhexatetracontadienoylpantetheine]-4'-phosphoryl}-L-serine(1-) residue
